date,snow_depth,grid
2/3/2011,1.172902374,Sulphur Hare
2/4/2011,1.172902374,Sulphur Hare
2/5/2011,1.172902374,Sulphur Hare
2/6/2011,1.172902374,Sulphur Hare
2/7/2011,1.172902374,Sulphur Hare
2/8/2011,1.172902374,Sulphur Hare
2/9/2011,1.172902374,Sulphur Hare
2/10/2011,1.172902374,Sulphur Hare
2/11/2011,1.211352647,Sulphur Hare
2/12/2011,1.211352647,Sulphur Hare
2/13/2011,1.224565014,Sulphur Hare
2/14/2011,1.224565014,Sulphur Hare
2/15/2011,1.224565014,Sulphur Hare
2/16/2011,1.224565014,Sulphur Hare
2/17/2011,1.224565014,Sulphur Hare
2/18/2011,1.224565014,Sulphur Hare
2/19/2011,1.252377656,Sulphur Hare
2/20/2011,1.252377656,Sulphur Hare
2/21/2011,1.252377656,Sulphur Hare
2/22/2011,1.252377656,Sulphur Hare
2/23/2011,1.252377656,Sulphur Hare
2/24/2011,1.252377656,Sulphur Hare
2/25/2011,1.290689408,Sulphur Hare
2/26/2011,1.290689408,Sulphur Hare
2/27/2011,1.290689408,Sulphur Hare
2/28/2011,1.290689408,Sulphur Hare
3/1/2011,1.290689408,Sulphur Hare
3/2/2011,1.290689408,Sulphur Hare
3/3/2011,1.290689408,Sulphur Hare
3/4/2011,1.290689408,Sulphur Hare
3/5/2011,1.290689408,Sulphur Hare
3/6/2011,1.290689408,Sulphur Hare
3/7/2011,1.290689408,Sulphur Hare
3/8/2011,1.290689408,Sulphur Hare
3/9/2011,1.290689408,Sulphur Hare
3/10/2011,1.290689408,Sulphur Hare
3/11/2011,1.290689408,Sulphur Hare
3/12/2011,1.290689408,Sulphur Hare
3/13/2011,1.290689408,Sulphur Hare
3/14/2011,1.290689408,Sulphur Hare
3/15/2011,1.290689408,Sulphur Hare
3/16/2011,1.290689408,Sulphur Hare
3/17/2011,1.306520591,Sulphur Hare
3/18/2011,1.306520591,Sulphur Hare
3/19/2011,1.306520591,Sulphur Hare
3/20/2011,1.306520591,Sulphur Hare
3/21/2011,1.306520591,Sulphur Hare
3/22/2011,1.306520591,Sulphur Hare
3/23/2011,1.306520591,Sulphur Hare
3/24/2011,1.306520591,Sulphur Hare
3/25/2011,1.306520591,Sulphur Hare
3/26/2011,1.306520591,Sulphur Hare
3/27/2011,1.306520591,Sulphur Hare
3/28/2011,1.306520591,Sulphur Hare
3/29/2011,1.306520591,Sulphur Hare
3/30/2011,1.306520591,Sulphur Hare
3/31/2011,1.305107928,Sulphur Hare
12/1/2011,0.719101165,Sulphur Hare
12/2/2011,0.719101165,Sulphur Hare
12/3/2011,0.719101165,Sulphur Hare
12/4/2011,0.818714408,Sulphur Hare
12/5/2011,0.885476773,Sulphur Hare
12/6/2011,0.885476773,Sulphur Hare
12/7/2011,0.885476773,Sulphur Hare
12/8/2011,0.885476773,Sulphur Hare
12/9/2011,0.903326752,Sulphur Hare
12/10/2011,0.903326752,Sulphur Hare
12/11/2011,0.903326752,Sulphur Hare
12/12/2011,0.903326752,Sulphur Hare
12/13/2011,0.903326752,Sulphur Hare
12/14/2011,0.903326752,Sulphur Hare
12/15/2011,0.903326752,Sulphur Hare
12/16/2011,0.903326752,Sulphur Hare
12/17/2011,0.903326752,Sulphur Hare
12/18/2011,0.903326752,Sulphur Hare
12/19/2011,0.903326752,Sulphur Hare
12/20/2011,0.903326752,Sulphur Hare
12/21/2011,0.951008228,Sulphur Hare
12/22/2011,1.011040004,Sulphur Hare
12/23/2011,1.011040004,Sulphur Hare
12/24/2011,1.011040004,Sulphur Hare
12/25/2011,1.011040004,Sulphur Hare
12/26/2011,1.046358824,Sulphur Hare
12/27/2011,1.046358824,Sulphur Hare
12/28/2011,1.067958804,Sulphur Hare
12/29/2011,1.067958804,Sulphur Hare
12/30/2011,1.067958804,Sulphur Hare
12/31/2011,1.067958804,Sulphur Hare
1/1/2012,0.765559703,Sulphur Hare
1/2/2012,0.765559703,Sulphur Hare
1/3/2012,0.765559703,Sulphur Hare
1/4/2012,0.765559703,Sulphur Hare
1/5/2012,0.778591187,Sulphur Hare
1/6/2012,0.778591187,Sulphur Hare
1/7/2012,0.778591187,Sulphur Hare
1/8/2012,0.778591187,Sulphur Hare
1/9/2012,0.787197641,Sulphur Hare
1/10/2012,0.787197641,Sulphur Hare
1/11/2012,0.787197641,Sulphur Hare
1/12/2012,0.787197641,Sulphur Hare
1/13/2012,0.805497657,Sulphur Hare
1/14/2012,0.805497657,Sulphur Hare
1/15/2012,0.805497657,Sulphur Hare
1/16/2012,0.805497657,Sulphur Hare
1/17/2012,0.805497657,Sulphur Hare
1/18/2012,0.805497657,Sulphur Hare
1/19/2012,0.805497657,Sulphur Hare
1/20/2012,0.805497657,Sulphur Hare
1/21/2012,0.833935861,Sulphur Hare
1/22/2012,0.833935861,Sulphur Hare
1/23/2012,0.833935861,Sulphur Hare
1/24/2012,0.854404709,Sulphur Hare
1/25/2012,0.854404709,Sulphur Hare
1/26/2012,0.854404709,Sulphur Hare
1/27/2012,0.854404709,Sulphur Hare
1/28/2012,0.854404709,Sulphur Hare
1/29/2012,0.854404709,Sulphur Hare
1/30/2012,0.854404709,Sulphur Hare
1/31/2012,0.854404709,Sulphur Hare
2/1/2012,0.854404709,Sulphur Hare
2/2/2012,0.854404709,Sulphur Hare
2/3/2012,0.850285863,Sulphur Hare
2/4/2012,0.850285863,Sulphur Hare
2/5/2012,0.850285863,Sulphur Hare
2/6/2012,0.850285863,Sulphur Hare
2/7/2012,0.850285863,Sulphur Hare
2/8/2012,0.850285863,Sulphur Hare
2/9/2012,0.850285863,Sulphur Hare
2/10/2012,0.847960882,Sulphur Hare
2/11/2012,0.847960882,Sulphur Hare
2/12/2012,0.847960882,Sulphur Hare
2/13/2012,0.847960882,Sulphur Hare
2/14/2012,0.847960882,Sulphur Hare
2/15/2012,0.847960882,Sulphur Hare
2/16/2012,0.847960882,Sulphur Hare
2/17/2012,0.847960882,Sulphur Hare
2/18/2012,0.847960882,Sulphur Hare
2/19/2012,0.847960882,Sulphur Hare
2/20/2012,0.847960882,Sulphur Hare
2/21/2012,0.847960882,Sulphur Hare
2/22/2012,0.847960882,Sulphur Hare
2/23/2012,0.847960882,Sulphur Hare
2/24/2012,0.847960882,Sulphur Hare
2/25/2012,0.847960882,Sulphur Hare
2/26/2012,0.847960882,Sulphur Hare
2/27/2012,0.847960882,Sulphur Hare
2/28/2012,0.847960882,Sulphur Hare
2/29/2012,0.847960882,Sulphur Hare
3/1/2012,0.847960882,Sulphur Hare
3/2/2012,0.847960882,Sulphur Hare
3/3/2012,0.847960882,Sulphur Hare
3/4/2012,0.847960882,Sulphur Hare
3/5/2012,0.847960882,Sulphur Hare
3/6/2012,0.885179404,Sulphur Hare
3/7/2012,0.885179404,Sulphur Hare
3/8/2012,0.931711162,Sulphur Hare
3/9/2012,0.941829977,Sulphur Hare
3/10/2012,0.953898804,Sulphur Hare
3/11/2012,0.953898804,Sulphur Hare
3/12/2012,0.953898804,Sulphur Hare
3/13/2012,0.953898804,Sulphur Hare
3/14/2012,0.953898804,Sulphur Hare
3/15/2012,0.953898804,Sulphur Hare
3/16/2012,0.953898804,Sulphur Hare
3/17/2012,0.953898804,Sulphur Hare
3/18/2012,0.953898804,Sulphur Hare
3/19/2012,0.953898804,Sulphur Hare
3/20/2012,0.963573811,Sulphur Hare
3/21/2012,0.963573811,Sulphur Hare
3/22/2012,0.963573811,Sulphur Hare
3/23/2012,0.963573811,Sulphur Hare
3/24/2012,0.963573811,Sulphur Hare
3/25/2012,0.963573811,Sulphur Hare
3/26/2012,0.963573811,Sulphur Hare
3/27/2012,0.963573811,Sulphur Hare
3/28/2012,0.963573811,Sulphur Hare
3/29/2012,0.963573811,Sulphur Hare
3/30/2012,0.963054986,Sulphur Hare
3/31/2012,0.963054986,Sulphur Hare
12/1/2012,0.598301764,Sulphur Hare
12/2/2012,0.610982931,Sulphur Hare
12/3/2012,0.610982931,Sulphur Hare
12/4/2012,0.616676769,Sulphur Hare
12/5/2012,0.616676769,Sulphur Hare
12/6/2012,0.616676769,Sulphur Hare
12/7/2012,0.616676769,Sulphur Hare
12/8/2012,0.616676769,Sulphur Hare
12/9/2012,0.616676769,Sulphur Hare
12/10/2012,0.625826752,Sulphur Hare
12/11/2012,0.625826752,Sulphur Hare
12/12/2012,0.664795876,Sulphur Hare
12/13/2012,0.682352053,Sulphur Hare
12/14/2012,0.682352053,Sulphur Hare
12/15/2012,0.699933832,Sulphur Hare
12/16/2012,0.699933832,Sulphur Hare
12/17/2012,0.699933832,Sulphur Hare
12/18/2012,0.699933832,Sulphur Hare
12/19/2012,0.699933832,Sulphur Hare
12/20/2012,0.699933832,Sulphur Hare
12/21/2012,0.699933832,Sulphur Hare
12/22/2012,0.699933832,Sulphur Hare
12/23/2012,0.699933832,Sulphur Hare
12/24/2012,0.699933832,Sulphur Hare
12/25/2012,0.699933832,Sulphur Hare
12/26/2012,0.699933832,Sulphur Hare
12/27/2012,0.699933832,Sulphur Hare
12/28/2012,0.699933832,Sulphur Hare
12/29/2012,0.699933832,Sulphur Hare
12/30/2012,0.698452358,Sulphur Hare
1/1/2013,0.659644694,Sulphur Hare
1/2/2013,0.659644694,Sulphur Hare
1/3/2013,0.659644694,Sulphur Hare
1/4/2013,0.659644694,Sulphur Hare
1/5/2013,0.659644694,Sulphur Hare
1/6/2013,0.659644694,Sulphur Hare
1/7/2013,0.659644694,Sulphur Hare
1/8/2013,0.659644694,Sulphur Hare
1/9/2013,0.659644694,Sulphur Hare
1/10/2013,0.659644694,Sulphur Hare
1/11/2013,0.659644694,Sulphur Hare
1/12/2013,0.659644694,Sulphur Hare
1/13/2013,0.659644694,Sulphur Hare
1/14/2013,0.659644694,Sulphur Hare
1/15/2013,0.659119696,Sulphur Hare
1/16/2013,0.697457052,Sulphur Hare
1/17/2013,0.71845087,Sulphur Hare
1/18/2013,0.71845087,Sulphur Hare
1/19/2013,0.71845087,Sulphur Hare
1/20/2013,0.71845087,Sulphur Hare
1/21/2013,0.71845087,Sulphur Hare
1/22/2013,0.734869711,Sulphur Hare
1/23/2013,0.734869711,Sulphur Hare
1/24/2013,0.734869711,Sulphur Hare
1/25/2013,0.734869711,Sulphur Hare
1/26/2013,0.745513522,Sulphur Hare
1/27/2013,0.745513522,Sulphur Hare
1/28/2013,0.745513522,Sulphur Hare
1/29/2013,0.745513522,Sulphur Hare
1/30/2013,0.745513522,Sulphur Hare
1/31/2013,0.745513522,Sulphur Hare
2/1/2013,0.745513522,Sulphur Hare
2/2/2013,0.745513522,Sulphur Hare
2/3/2013,0.745513522,Sulphur Hare
2/4/2013,0.745513522,Sulphur Hare
2/5/2013,0.745513522,Sulphur Hare
2/6/2013,0.745513522,Sulphur Hare
2/7/2013,0.745513522,Sulphur Hare
2/8/2013,0.745513522,Sulphur Hare
2/9/2013,0.809183227,Sulphur Hare
2/10/2013,0.797258226,Sulphur Hare
2/11/2013,0.797258226,Sulphur Hare
2/12/2013,0.797258226,Sulphur Hare
2/13/2013,0.797258226,Sulphur Hare
2/14/2013,0.797258226,Sulphur Hare
2/15/2013,0.823420885,Sulphur Hare
2/16/2013,0.823420885,Sulphur Hare
2/17/2013,0.823420885,Sulphur Hare
2/18/2013,0.845677337,Sulphur Hare
2/19/2013,0.869577649,Sulphur Hare
2/20/2013,0.869577649,Sulphur Hare
2/21/2013,0.869577649,Sulphur Hare
2/22/2013,0.869577649,Sulphur Hare
2/23/2013,0.869577649,Sulphur Hare
2/24/2013,0.869577649,Sulphur Hare
2/25/2013,0.869577649,Sulphur Hare
2/26/2013,0.869577649,Sulphur Hare
2/27/2013,0.869577649,Sulphur Hare
2/28/2013,0.869577649,Sulphur Hare
3/1/2013,0.869577649,Sulphur Hare
3/2/2013,0.869577649,Sulphur Hare
3/3/2013,0.869577649,Sulphur Hare
3/4/2013,0.869577649,Sulphur Hare
3/5/2013,0.869577649,Sulphur Hare
3/6/2013,0.869577649,Sulphur Hare
3/7/2013,0.869577649,Sulphur Hare
3/8/2013,0.869577649,Sulphur Hare
3/9/2013,0.869577649,Sulphur Hare
3/10/2013,0.869577649,Sulphur Hare
3/11/2013,0.869577649,Sulphur Hare
3/12/2013,0.869577649,Sulphur Hare
3/13/2013,0.869577649,Sulphur Hare
3/14/2013,0.869577649,Sulphur Hare
3/15/2013,0.869577649,Sulphur Hare
3/16/2013,0.869577649,Sulphur Hare
3/17/2013,0.869577649,Sulphur Hare
3/18/2013,0.869577649,Sulphur Hare
3/19/2013,0.869577649,Sulphur Hare
3/20/2013,0.869577649,Sulphur Hare
3/21/2013,0.869577649,Sulphur Hare
3/22/2013,0.869577649,Sulphur Hare
3/23/2013,0.869577649,Sulphur Hare
3/24/2013,0.869577649,Sulphur Hare
3/25/2013,0.865071483,Sulphur Hare
3/26/2013,0.865071483,Sulphur Hare
3/27/2013,0.865071483,Sulphur Hare
3/28/2013,0.865071483,Sulphur Hare
3/29/2013,0.865071483,Sulphur Hare
3/30/2013,0.865071483,Sulphur Hare
3/31/2013,0.865071483,Sulphur Hare
12/1/2013,0.505395298,Sulphur Hare
12/2/2013,0.505395298,Sulphur Hare
12/3/2013,0.505395298,Sulphur Hare
12/4/2013,0.505395298,Sulphur Hare
12/5/2013,0.505395298,Sulphur Hare
12/6/2013,0.505395298,Sulphur Hare
12/7/2013,0.505395298,Sulphur Hare
12/8/2013,0.505395298,Sulphur Hare
12/9/2013,0.505395298,Sulphur Hare
12/10/2013,0.509826476,Sulphur Hare
12/11/2013,0.509826476,Sulphur Hare
12/12/2013,0.528351471,Sulphur Hare
12/13/2013,0.528351471,Sulphur Hare
12/14/2013,0.528351471,Sulphur Hare
12/15/2013,0.528351471,Sulphur Hare
12/16/2013,0.528351471,Sulphur Hare
12/17/2013,0.528351471,Sulphur Hare
12/18/2013,0.566831771,Sulphur Hare
12/19/2013,0.566831771,Sulphur Hare
12/20/2013,0.566831771,Sulphur Hare
12/21/2013,0.589950288,Sulphur Hare
12/22/2013,0.608957057,Sulphur Hare
12/23/2013,0.608957057,Sulphur Hare
12/24/2013,0.608957057,Sulphur Hare
12/25/2013,0.608957057,Sulphur Hare
12/26/2013,0.608957057,Sulphur Hare
12/27/2013,0.608957057,Sulphur Hare
12/28/2013,0.608957057,Sulphur Hare
12/29/2013,0.608957057,Sulphur Hare
12/30/2013,0.638207069,Sulphur Hare
12/31/2013,0.659644694,Sulphur Hare
1/1/2014,0.425081767,Sulphur Hare
1/2/2014,0.425081767,Sulphur Hare
1/3/2014,0.425081767,Sulphur Hare
1/4/2014,0.425081767,Sulphur Hare
1/5/2014,0.425081767,Sulphur Hare
1/6/2014,0.425081767,Sulphur Hare
1/7/2014,0.425081767,Sulphur Hare
1/8/2014,0.441425586,Sulphur Hare
1/9/2014,0.458900585,Sulphur Hare
1/10/2014,0.472469406,Sulphur Hare
1/11/2014,0.472469406,Sulphur Hare
1/12/2014,0.472469406,Sulphur Hare
1/13/2014,0.472469406,Sulphur Hare
1/14/2014,0.472469406,Sulphur Hare
1/15/2014,0.472469406,Sulphur Hare
1/16/2014,0.461069409,Sulphur Hare
1/17/2014,0.453725589,Sulphur Hare
1/18/2014,0.444500585,Sulphur Hare
1/19/2014,0.444500585,Sulphur Hare
1/20/2014,0.444500585,Sulphur Hare
1/21/2014,0.444500585,Sulphur Hare
1/22/2014,0.425381767,Sulphur Hare
1/23/2014,0.396737942,Sulphur Hare
1/24/2014,0.376712942,Sulphur Hare
1/25/2014,0.376712942,Sulphur Hare
1/26/2014,0.376712942,Sulphur Hare
1/27/2014,0.376712942,Sulphur Hare
1/28/2014,0.376712942,Sulphur Hare
1/29/2014,0.376712942,Sulphur Hare
1/30/2014,0.376712942,Sulphur Hare
1/31/2014,0.376712942,Sulphur Hare
2/1/2014,0.376712942,Sulphur Hare
2/2/2014,0.376712942,Sulphur Hare
2/3/2014,0.376712942,Sulphur Hare
2/4/2014,0.376712942,Sulphur Hare
2/5/2014,0.376712942,Sulphur Hare
2/6/2014,0.376712942,Sulphur Hare
2/7/2014,0.378437942,Sulphur Hare
2/8/2014,0.38166294,Sulphur Hare
2/9/2014,0.38166294,Sulphur Hare
2/10/2014,0.38166294,Sulphur Hare
2/11/2014,0.38166294,Sulphur Hare
2/12/2014,0.38166294,Sulphur Hare
2/13/2014,0.395750588,Sulphur Hare
2/14/2014,0.444257058,Sulphur Hare
2/15/2014,0.509257358,Sulphur Hare
2/16/2014,0.509257358,Sulphur Hare
2/17/2014,0.509257358,Sulphur Hare
2/18/2014,0.509257358,Sulphur Hare
2/19/2014,0.509257358,Sulphur Hare
2/20/2014,0.509257358,Sulphur Hare
2/21/2014,0.509257358,Sulphur Hare
2/22/2014,0.509257358,Sulphur Hare
2/23/2014,0.509257358,Sulphur Hare
2/24/2014,0.509257358,Sulphur Hare
2/25/2014,0.509257358,Sulphur Hare
2/26/2014,0.509257358,Sulphur Hare
2/27/2014,0.509257358,Sulphur Hare
2/28/2014,0.509257358,Sulphur Hare
3/1/2014,0.509257358,Sulphur Hare
3/2/2014,0.509257358,Sulphur Hare
3/3/2014,0.509257358,Sulphur Hare
3/4/2014,0.509257358,Sulphur Hare
3/5/2014,0.509257358,Sulphur Hare
3/6/2014,0.509257358,Sulphur Hare
3/7/2014,0.509257358,Sulphur Hare
3/8/2014,0.509257358,Sulphur Hare
3/9/2014,0.509257358,Sulphur Hare
3/10/2014,0.509257358,Sulphur Hare
3/11/2014,0.503632358,Sulphur Hare
3/12/2014,0.503038535,Sulphur Hare
3/13/2014,0.503038535,Sulphur Hare
3/14/2014,0.499288535,Sulphur Hare
3/15/2014,0.499288535,Sulphur Hare
3/16/2014,0.499288535,Sulphur Hare
3/17/2014,0.499288535,Sulphur Hare
3/18/2014,0.499288535,Sulphur Hare
3/19/2014,0.499288535,Sulphur Hare
3/20/2014,0.499288535,Sulphur Hare
3/21/2014,0.499288535,Sulphur Hare
3/22/2014,0.499288535,Sulphur Hare
3/23/2014,0.499288535,Sulphur Hare
3/24/2014,0.499288535,Sulphur Hare
3/25/2014,0.499288535,Sulphur Hare
3/26/2014,0.499288535,Sulphur Hare
3/27/2014,0.499288535,Sulphur Hare
3/28/2014,0.499288535,Sulphur Hare
3/29/2014,0.499288535,Sulphur Hare
3/30/2014,0.499288535,Sulphur Hare
3/31/2014,0.499288535,Sulphur Hare
12/1/2014,0.418562944,Sulphur Hare
12/2/2014,0.418562944,Sulphur Hare
12/3/2014,0.418562944,Sulphur Hare
12/4/2014,0.418562944,Sulphur Hare
12/5/2014,0.418562944,Sulphur Hare
12/6/2014,0.418562944,Sulphur Hare
12/7/2014,0.418562944,Sulphur Hare
12/8/2014,0.418562944,Sulphur Hare
12/9/2014,0.436244413,Sulphur Hare
12/10/2014,0.436244413,Sulphur Hare
12/11/2014,0.436244413,Sulphur Hare
12/12/2014,0.436244413,Sulphur Hare
12/13/2014,0.436244413,Sulphur Hare
12/14/2014,0.436244413,Sulphur Hare
12/15/2014,0.426125586,Sulphur Hare
12/16/2014,0.425081767,Sulphur Hare
12/17/2014,0.425081767,Sulphur Hare
12/18/2014,0.425081767,Sulphur Hare
12/19/2014,0.425081767,Sulphur Hare
12/20/2014,0.425081767,Sulphur Hare
12/21/2014,0.425081767,Sulphur Hare
12/22/2014,0.425081767,Sulphur Hare
12/23/2014,0.425081767,Sulphur Hare
12/24/2014,0.425081767,Sulphur Hare
12/25/2014,0.425081767,Sulphur Hare
12/26/2014,0.425081767,Sulphur Hare
12/27/2014,0.425081767,Sulphur Hare
12/28/2014,0.425081767,Sulphur Hare
12/29/2014,0.425081767,Sulphur Hare
12/30/2014,0.425081767,Sulphur Hare
12/31/2014,0.425081767,Sulphur Hare
1/1/2015,0.747946171,Sulphur Hare
1/2/2015,0.747946171,Sulphur Hare
1/3/2015,0.747946171,Sulphur Hare
1/4/2015,0.747946171,Sulphur Hare
1/5/2015,0.747946171,Sulphur Hare
1/6/2015,0.747946171,Sulphur Hare
1/7/2015,0.747946171,Sulphur Hare
1/8/2015,0.747946171,Sulphur Hare
1/9/2015,0.747946171,Sulphur Hare
1/10/2015,0.747946171,Sulphur Hare
1/11/2015,0.747946171,Sulphur Hare
1/12/2015,0.790121766,Sulphur Hare
1/13/2015,0.816340884,Sulphur Hare
1/14/2015,0.853141176,Sulphur Hare
1/15/2015,0.84999119,Sulphur Hare
1/16/2015,0.84999119,Sulphur Hare
1/17/2015,0.84999119,Sulphur Hare
1/18/2015,0.84999119,Sulphur Hare
1/19/2015,0.856528509,Sulphur Hare
1/20/2015,0.968772634,Sulphur Hare
1/21/2015,1.028547643,Sulphur Hare
1/22/2015,1.05287323,Sulphur Hare
1/23/2015,1.073854725,Sulphur Hare
1/24/2015,1.073854725,Sulphur Hare
1/25/2015,1.073854725,Sulphur Hare
1/26/2015,1.073854725,Sulphur Hare
1/27/2015,1.073854725,Sulphur Hare
1/28/2015,1.073854725,Sulphur Hare
1/29/2015,1.0920859,Sulphur Hare
1/30/2015,1.0920859,Sulphur Hare
1/31/2015,1.0920859,Sulphur Hare
2/1/2015,1.0920859,Sulphur Hare
2/2/2015,1.0920859,Sulphur Hare
2/3/2015,1.0920859,Sulphur Hare
2/4/2015,1.0920859,Sulphur Hare
2/5/2015,1.0920859,Sulphur Hare
2/6/2015,1.0920859,Sulphur Hare
2/7/2015,1.0920859,Sulphur Hare
2/8/2015,1.09569205,Sulphur Hare
2/9/2015,1.09569205,Sulphur Hare
2/10/2015,1.09569205,Sulphur Hare
2/11/2015,1.116298517,Sulphur Hare
2/12/2015,1.129948515,Sulphur Hare
2/13/2015,1.173054986,Sulphur Hare
2/14/2015,1.173054986,Sulphur Hare
2/15/2015,1.173054986,Sulphur Hare
2/16/2015,1.173054986,Sulphur Hare
2/17/2015,1.166379991,Sulphur Hare
2/18/2015,1.161811164,Sulphur Hare
2/19/2015,1.157011168,Sulphur Hare
2/20/2015,1.157011168,Sulphur Hare
2/21/2015,1.157011168,Sulphur Hare
2/22/2015,1.142317353,Sulphur Hare
2/23/2015,1.134079715,Sulphur Hare
2/24/2015,1.134079715,Sulphur Hare
2/25/2015,1.134079715,Sulphur Hare
2/26/2015,1.134079715,Sulphur Hare
2/27/2015,1.134079715,Sulphur Hare
2/28/2015,1.134079715,Sulphur Hare
3/1/2015,1.134079715,Sulphur Hare
3/2/2015,1.134079715,Sulphur Hare
3/3/2015,1.134079715,Sulphur Hare
3/4/2015,1.134079715,Sulphur Hare
3/5/2015,1.14292354,Sulphur Hare
3/6/2015,1.14292354,Sulphur Hare
3/7/2015,1.14292354,Sulphur Hare
3/8/2015,1.14292354,Sulphur Hare
3/9/2015,1.145767346,Sulphur Hare
3/10/2015,1.145767346,Sulphur Hare
3/11/2015,1.152910905,Sulphur Hare
3/12/2015,1.195510907,Sulphur Hare
3/13/2015,1.208260889,Sulphur Hare
3/14/2015,1.208260889,Sulphur Hare
3/15/2015,1.208260889,Sulphur Hare
3/16/2015,1.208260889,Sulphur Hare
3/17/2015,1.208260889,Sulphur Hare
3/18/2015,1.214829984,Sulphur Hare
3/19/2015,1.214829984,Sulphur Hare
3/20/2015,1.214829984,Sulphur Hare
3/21/2015,1.231917624,Sulphur Hare
3/22/2015,1.231917624,Sulphur Hare
3/23/2015,1.231917624,Sulphur Hare
3/24/2015,1.231917624,Sulphur Hare
3/25/2015,1.231917624,Sulphur Hare
3/26/2015,1.226142649,Sulphur Hare
3/27/2015,1.223605027,Sulphur Hare
3/28/2015,1.223605027,Sulphur Hare
3/29/2015,1.223605027,Sulphur Hare
3/30/2015,1.216117378,Sulphur Hare
3/31/2015,1.213879711,Sulphur Hare
12/1/2015,0.547776472,Sulphur Hare
12/2/2015,0.570270295,Sulphur Hare
12/3/2015,0.570270295,Sulphur Hare
12/4/2015,0.570270295,Sulphur Hare
12/5/2015,0.570270295,Sulphur Hare
12/6/2015,0.572301475,Sulphur Hare
12/7/2015,0.572301475,Sulphur Hare
12/8/2015,0.586776464,Sulphur Hare
12/9/2015,0.607532938,Sulphur Hare
12/10/2015,0.607532938,Sulphur Hare
12/11/2015,0.607532938,Sulphur Hare
12/12/2015,0.613832939,Sulphur Hare
12/13/2015,0.613832939,Sulphur Hare
12/14/2015,0.613832939,Sulphur Hare
12/15/2015,0.613832939,Sulphur Hare
12/16/2015,0.613832939,Sulphur Hare
12/17/2015,0.613832939,Sulphur Hare
12/18/2015,0.618107937,Sulphur Hare
12/19/2015,0.618107937,Sulphur Hare
12/20/2015,0.626651757,Sulphur Hare
12/21/2015,0.633332928,Sulphur Hare
12/22/2015,0.633332928,Sulphur Hare
12/23/2015,0.633332928,Sulphur Hare
12/24/2015,0.633332928,Sulphur Hare
12/25/2015,0.641357952,Sulphur Hare
12/26/2015,0.651026757,Sulphur Hare
12/27/2015,0.659489412,Sulphur Hare
12/28/2015,0.693340002,Sulphur Hare
12/29/2015,0.693340002,Sulphur Hare
12/30/2015,0.693340002,Sulphur Hare
12/31/2015,0.682471174,Sulphur Hare
1/1/2016,0.840648817,Sulphur Hare
1/2/2016,0.834798826,Sulphur Hare
1/3/2016,0.834798826,Sulphur Hare
1/4/2016,0.834798826,Sulphur Hare
1/5/2016,0.834798826,Sulphur Hare
1/6/2016,0.834798826,Sulphur Hare
1/7/2016,0.834798826,Sulphur Hare
1/8/2016,0.834798826,Sulphur Hare
1/9/2016,0.834798826,Sulphur Hare
1/10/2016,0.834798826,Sulphur Hare
1/11/2016,0.880692664,Sulphur Hare
1/12/2016,0.880692664,Sulphur Hare
1/13/2016,0.880692664,Sulphur Hare
1/14/2016,0.883698801,Sulphur Hare
1/15/2016,0.888354994,Sulphur Hare
1/16/2016,0.891286168,Sulphur Hare
1/17/2016,0.891286168,Sulphur Hare
1/18/2016,0.90336735,Sulphur Hare
1/19/2016,0.90742353,Sulphur Hare
1/20/2016,0.90742353,Sulphur Hare
1/21/2016,0.937010605,Sulphur Hare
1/22/2016,0.960410574,Sulphur Hare
1/23/2016,0.960410574,Sulphur Hare
1/24/2016,0.960410574,Sulphur Hare
1/25/2016,0.960410574,Sulphur Hare
1/26/2016,1.005248243,Sulphur Hare
1/27/2016,1.005248243,Sulphur Hare
1/28/2016,1.000229435,Sulphur Hare
1/29/2016,1.000229435,Sulphur Hare
1/30/2016,1.000229435,Sulphur Hare
1/31/2016,1.000229435,Sulphur Hare
2/1/2016,1.000229435,Sulphur Hare
2/2/2016,1.000229435,Sulphur Hare
2/3/2016,1.02769176,Sulphur Hare
2/4/2016,1.056585278,Sulphur Hare
2/5/2016,1.070666781,Sulphur Hare
2/6/2016,1.070666781,Sulphur Hare
2/7/2016,1.09152295,Sulphur Hare
2/8/2016,1.108941476,Sulphur Hare
2/9/2016,1.108941476,Sulphur Hare
2/10/2016,1.124403813,Sulphur Hare
2/11/2016,1.152897658,Sulphur Hare
2/12/2016,1.152897658,Sulphur Hare
2/13/2016,1.152897658,Sulphur Hare
2/14/2016,1.152897658,Sulphur Hare
2/15/2016,1.152897658,Sulphur Hare
2/16/2016,1.152897658,Sulphur Hare
2/17/2016,1.152897658,Sulphur Hare
2/18/2016,1.152897658,Sulphur Hare
2/19/2016,1.152897658,Sulphur Hare
2/20/2016,1.152897658,Sulphur Hare
2/21/2016,1.152897658,Sulphur Hare
2/22/2016,1.152897658,Sulphur Hare
2/23/2016,1.152897658,Sulphur Hare
2/24/2016,1.152897658,Sulphur Hare
2/25/2016,1.152897658,Sulphur Hare
2/26/2016,1.199760303,Sulphur Hare
2/27/2016,1.199760303,Sulphur Hare
2/28/2016,1.193835301,Sulphur Hare
2/29/2016,1.193835301,Sulphur Hare
3/1/2016,1.193835301,Sulphur Hare
3/2/2016,1.193835301,Sulphur Hare
3/3/2016,1.193835301,Sulphur Hare
