snowgrid,location,date_detected,snow_depth_cm,Observer,Comments
Agnes,CH,1/15/2020 11:00,19,LGH,
Agnes,CH,1/16/2020 11:00,19,LGH,
Agnes,CH,1/17/2020 11:00,19,LGH,
Agnes,CH,1/18/2020 11:00,19,LGH,
Agnes,CH,1/19/2020 11:00,19,LGH,
Agnes,CH,1/20/2020 11:00,19,LGH,
Agnes,CH,1/21/2020 11:00,19,LGH,
Agnes,CH,1/22/2020 11:00,19,LGH,
Agnes,CH,1/23/2020 11:00,20,LGH,
Agnes,CH,1/24/2020 11:00,23,LGH,
Agnes,CH,1/25/2020 11:00,24,LGH,
Agnes,CH,1/26/2020 11:00,35,LGH,
Agnes,CH,1/27/2020 11:00,36,LGH,
Agnes,CH,1/28/2020 11:00,36,LGH,
Agnes,CH,1/29/2020 11:00,41,LGH,
Agnes,CH,1/30/2020 11:00,42,LGH,
Agnes,CH,1/31/2020 11:00,41,LGH,
Agnes,CH,2/1/2020 11:00,41,LGH,
Agnes,CH,2/2/2020 11:00,40,LGH,
Agnes,CH,2/3/2020 11:00,39,LGH,
Agnes,CH,2/4/2020 11:00,39,LGH,
Agnes,CH,2/5/2020 11:00,39,LGH,
Agnes,CH,2/6/2020 11:00,39,LGH,
Agnes,CH,2/7/2020 11:00,39,LGH,
Agnes,CH,2/8/2020 11:00,39,LGH,
Agnes,CH,2/9/2020 11:00,36,LGH,
Agnes,CH,2/10/2020 11:00,37,LGH,
Agnes,CH,2/11/2020 11:00,43,LGH,
Agnes,CH,2/12/2020 11:00,43,LGH,
Agnes,CH,2/13/2020 11:00,43,LGH,
Agnes,CH,2/14/2020 11:00,43,LGH,
Agnes,CH,2/15/2020 11:00,41,LGH,
Agnes,CH,2/16/2020 11:00,41,LGH,
Agnes,CH,2/17/2020 11:00,41,LGH,
Agnes,CH,2/18/2020 11:00,41,LGH,
Agnes,CH,2/19/2020 11:00,40,LGH,
Agnes,CH,2/20/2020 11:00,39,LGH,
Agnes,CH,2/21/2020 11:00,39,LGH,
Agnes,CH,2/22/2020 11:00,38,LGH,
Agnes,CH,2/23/2020 11:00,40,LGH,
Agnes,CH,2/24/2020 11:00,40,LGH,
Agnes,CH,2/25/2020 11:00,40,LGH,
Agnes,CH,2/26/2020 11:00,41,LGH,
Agnes,CH,2/27/2020 11:00,41,LGH,
Agnes,CH,2/28/2020 11:00,43,LGH,
Agnes,CH,2/29/2020 11:00,43,LGH,
Agnes,CH,3/1/2020 11:00,41,LGH,
Agnes,CH,3/2/2020 11:00,40,LGH,
Agnes,CH,3/3/2020 11:00,40,LGH,
Agnes,CH,3/4/2020 11:00,40,LGH,
Agnes,CH,3/5/2020 11:00,41,LGH,
Agnes,CH,3/6/2020 11:00,42,LGH,
Agnes,CH,3/7/2020 11:00,42,LGH,
Agnes,CH,3/8/2020 11:00,41,LGH,
Agnes,CH,3/9/2020 11:00,40,LGH,
Agnes,CH,3/10/2020 11:00,40,LGH,
Agnes,CH,3/11/2020 11:00,40,LGH,
Agnes,CH,3/12/2020 11:00,40,LGH,
Agnes,CH,3/13/2020 11:00,40,LGH,
Agnes,CH,3/14/2020 11:00,40,LGH,
Agnes,CH,3/15/2020 11:00,40,LGH,
Agnes,CH,3/16/2020 11:00,40,LGH,
Agnes,CH,3/17/2020 11:00,39,LGH,
Agnes,CH,3/18/2020 11:00,40,LGH,
Agnes,CH,3/19/2020 11:00,40,LGH,
Agnes,CH,3/20/2020 11:00,40,LGH,
Agnes,CH,3/21/2020 11:00,40,LGH,
Agnes,CH,3/22/2020 11:00,40,LGH,
Agnes,CH,3/23/2020 11:00,40,LGH,
Agnes,CH,3/24/2020 11:00,40,LGH,
Agnes,CH,3/25/2020 11:00,40,LGH,
Agnes,CH,3/26/2020 11:00,40,LGH,
Agnes,CH,3/27/2020 11:00,40,LGH,
Agnes,CH,3/28/2020 11:00,40,LGH,
Agnes,CH,3/29/2020 11:00,40,LGH,
Agnes,CH,3/30/2020 11:00,40,LGH,
Agnes,CH,3/31/2020 11:00,39,LGH,
Agnes,CH,4/1/2020 11:00,39,LGH,
Agnes,CH,4/2/2020 11:00,39,LGH,
Agnes,CH,4/3/2020 11:00,39,LGH,
Agnes,CH,4/4/2020 11:00,39,LGH,
Agnes,CH,4/5/2020 11:00,39,LGH,
Agnes,CH,4/6/2020 11:00,39,LGH,
Agnes,CH,4/7/2020 11:00,39,LGH,
Agnes,CH,4/8/2020 11:00,44,LGH,
Agnes,CH,4/9/2020 11:00,44,LGH,
Agnes,CH,4/10/2020 11:00,43,LGH,
Agnes,CH,4/11/2020 11:00,43,LGH,
Agnes,CH,4/12/2020 11:00,42,LGH,
Agnes,CH,4/13/2020 11:00,40,LGH,
Agnes,CH,4/14/2020 11:00,36,LGH,
Agnes,CH,4/15/2020 11:00,33,LGH,
Agnes,CH,4/16/2020 11:00,27,LGH,
Agnes,CH,4/17/2020 11:00,23,LGH,
Agnes,CH,4/18/2020 11:00,21,LGH,
Agnes,CH,4/19/2020 11:00,20,LGH,
Agnes,CH,4/20/2020 11:00,17,LGH,
Agnes,CH,4/21/2020 11:00,15,LGH,
Agnes,CH,4/22/2020 11:00,15,LGH,
Agnes,CH,4/23/2020 11:00,13,LGH,
Agnes,CH,4/24/2020 11:00,8,LGH,
Agnes,CH,4/25/2020 11:00,10,LGH,
Agnes,CH,4/26/2020 11:00,10,LGH,
Agnes,CH,4/27/2020 11:00,8,LGH,
Agnes,CH,4/28/2020 11:00,6,LGH,
Agnes,CH,4/29/2020 11:00,3,LGH,
Agnes,CH,4/30/2020 11:00,1,LGH,
Agnes,CH,10/1/2020 11:00,0,LGH,
Agnes,CH,10/2/2020 11:00,0,LGH,
Agnes,CH,10/3/2020 11:00,0,LGH,
Agnes,CH,10/4/2020 11:00,0,LGH,
Agnes,CH,10/5/2020 11:00,0,LGH,
Agnes,CH,10/6/2020 11:00,0,LGH,
Agnes,CH,10/7/2020 11:00,0,LGH,
Agnes,CH,10/8/2020 11:00,0,LGH,
Agnes,CH,10/9/2020 11:00,0,LGH,
Agnes,CH,10/10/2020 11:00,0,LGH,
Agnes,CH,10/11/2020 11:00,0,LGH,
Agnes,CH,10/12/2020 11:00,0,LGH,
Agnes,CH,10/13/2020 11:00,0,LGH,
Agnes,CH,10/14/2020 11:00,0,LGH,
Agnes,CH,10/15/2020 11:00,0,LGH,
Agnes,CH,10/16/2020 11:00,2,LGH,
Agnes,CH,10/17/2020 11:00,1,LGH,
Agnes,CH,10/18/2020 11:00,1,LGH,
Agnes,CH,10/19/2020 11:00,1,LGH,
Agnes,CH,10/20/2020 11:00,1,LGH,
Agnes,CH,10/21/2020 11:00,1,LGH,
Agnes,CH,10/22/2020 11:00,1,LGH,
Agnes,CH,10/23/2020 11:00,1,LGH,
Agnes,CH,10/24/2020 11:00,1,LGH,
Agnes,CH,10/25/2020 11:00,1,LGH,
Agnes,CH,10/26/2020 11:00,0.5,LGH,
Agnes,CH,10/27/2020 11:00,0.5,LGH,
Agnes,CH,10/28/2020 11:00,0.5,LGH,
Agnes,CH,10/29/2020 11:00,0.5,LGH,
Agnes,CH,10/30/2020 11:00,0.5,LGH,
Agnes,CH,10/31/2020 11:00,2,LGH,
Agnes,CH,11/1/2020 11:00,4,LGH,
Agnes,CH,11/2/2020 11:00,7,LGH,
Agnes,CH,11/3/2020 11:00,7,LGH,
Agnes,CH,11/4/2020 11:00,8,LGH,
Agnes,CH,11/5/2020 11:00,8,LGH,
Agnes,CH,11/6/2020 11:00,10,LGH,
Agnes,CH,11/7/2020 11:00,10,LGH,
Agnes,CH,11/8/2020 11:00,10,LGH,
Agnes,CH,11/9/2020 11:00,10,LGH,
Agnes,CH,11/10/2020 11:00,9,LGH,
Agnes,CH,11/11/2020 11:00,9,LGH,
Agnes,CH,11/12/2020 11:00,9,LGH,
Agnes,CH,11/13/2020 11:00,9,LGH,
Agnes,CH,11/14/2020 11:00,10,LGH,
Agnes,CH,11/15/2020 11:00,13,LGH,
Agnes,CH,11/16/2020 11:00,13,LGH,
Agnes,CH,11/17/2020 11:00,13,LGH,
Agnes,CH,11/18/2020 11:00,13,LGH,
Agnes,CH,11/19/2020 11:00,13,LGH,
Agnes,CH,11/20/2020 11:00,13,LGH,
Agnes,CH,11/21/2020 11:00,13,LGH,
Agnes,CH,11/22/2020 11:00,14,LGH,
Agnes,CH,11/23/2020 11:00,14,LGH,
Agnes,CH,11/24/2020 11:00,18,LGH,
Agnes,CH,11/25/2020 11:00,18,LGH,
Agnes,CH,11/26/2020 11:00,16,LGH,
Agnes,CH,11/27/2020 11:00,15,LGH,
Agnes,CH,11/28/2020 11:00,15,LGH,
Agnes,CH,11/29/2020 11:00,27,LGH,
Agnes,CH,11/30/2020 11:00,28,LGH,
Agnes,CH,12/1/2020 11:00,42,LGH,
Agnes,CH,12/2/2020 11:00,NA,LGH,
Agnes,CH,12/3/2020 11:00,52,LGH,
Agnes,CH,12/4/2020 11:00,51,LGH,
Agnes,CH,12/5/2020 11:00,50,LGH,
Agnes,CH,12/6/2020 11:00,50,LGH,
Agnes,CH,12/7/2020 11:00,50,LGH,
Agnes,CH,12/8/2020 11:00,50,LGH,
Agnes,CH,12/9/2020 11:00,50,LGH,
Agnes,CH,12/10/2020 11:00,50,LGH,
Agnes,CH,12/11/2020 11:00,50,LGH,
Agnes,CH,12/12/2020 11:00,50,LGH,
Agnes,CH,12/13/2020 11:00,50,LGH,
Agnes,CH,12/14/2020 11:00,50,LGH,
Agnes,CH,12/15/2020 11:00,45,LGH,
Agnes,CH,12/16/2020 11:00,47,LGH,
Agnes,CH,12/17/2020 11:00,47,LGH,
Agnes,CH,12/18/2020 11:00,51,LGH,
Agnes,CH,12/19/2020 11:00,51,LGH,
Agnes,CH,12/20/2020 11:00,51,LGH,
Agnes,CH,12/21/2020 11:00,51,LGH,
Agnes,CH,12/22/2020 11:00,51,LGH,
Agnes,CH,12/23/2020 11:00,51,LGH,
Agnes,CH,12/24/2020 11:00,48,LGH,
Agnes,CH,12/25/2020 11:00,48,LGH,
Agnes,CH,12/26/2020 11:00,48,LGH,
Agnes,CH,12/27/2020 11:00,48,LGH,
Agnes,CH,12/28/2020 11:00,48,LGH,
Agnes,CH,12/29/2020 11:00,48,LGH,
Agnes,CH,12/30/2020 11:00,48,LGH,
Agnes,CH,12/31/2020 11:00,48,LGH,
Agnes,CH,1/1/2021 11:00,48,LGH,
Agnes,CH,1/2/2021 11:00,48,LGH,
Agnes,CH,1/3/2021 11:00,48,LGH,
Agnes,CH,1/4/2021 11:00,48,LGH,
Agnes,CH,1/5/2021 11:00,46,LGH,
Agnes,CH,1/6/2021 11:00,50,LGH,
Agnes,CH,1/7/2021 11:00,50,LGH,
Agnes,CH,1/8/2021 11:00,50,LGH,
Agnes,CH,1/9/2021 11:00,50,LGH,
Agnes,CH,1/10/2021 11:00,50,LGH,
Agnes,CH,1/11/2021 11:00,50,LGH,
Agnes,CH,1/12/2021 11:00,50,LGH,
Agnes,CH,1/13/2021 11:00,50,LGH,
Agnes,CH,1/14/2021 11:00,50,LGH,
Agnes,CH,1/15/2021 11:00,53,LGH,
Agnes,CH,1/16/2021 11:00,53,LGH,
Agnes,CH,1/17/2021 11:00,53,LGH,
Agnes,CH,1/18/2021 11:00,50,LGH,
Agnes,CH,1/19/2021 11:00,68,LGH,
Agnes,CH,1/20/2021 11:00,66,LGH,
Agnes,CH,1/21/2021 11:00,64,LGH,
Agnes,CH,1/22/2021 11:00,63,LGH,
Agnes,CH,1/23/2021 11:00,61,LGH,
Agnes,CH,1/24/2021 11:00,61,LGH,
Agnes,CH,1/25/2021 11:00,60,LGH,
Agnes,CH,1/26/2021 11:00,60,LGH,
Agnes,CH,1/27/2021 11:00,59,LGH,
Agnes,CH,1/28/2021 11:00,59,LGH,
Agnes,CH,1/29/2021 11:00,59,LGH,
Agnes,CH,1/30/2021 11:00,59,LGH,
Agnes,CH,1/31/2021 11:00,59,LGH,
Agnes,CH,2/1/2021 11:00,59,LGH,
Agnes,CH,2/2/2021 11:00,59,LGH,
Agnes,CH,2/3/2021 11:00,59,LGH,
Agnes,CH,2/4/2021 11:00,59,LGH,
Agnes,CH,2/5/2021 11:00,59,LGH,
Agnes,CH,2/6/2021 11:00,59,LGH,
Agnes,CH,2/7/2021 11:00,59,LGH,
Agnes,CH,2/8/2021 11:00,59,LGH,
Agnes,CH,2/9/2021 11:00,59,LGH,
Agnes,CH,2/10/2021 11:00,59,LGH,
Agnes,CH,2/11/2021 11:00,59,LGH,
Agnes,CH,2/12/2021 11:00,59,LGH,
Agnes,CH,2/13/2021 11:00,59,LGH,
Agnes,CH,2/14/2021 11:00,59,LGH,
Agnes,CH,2/15/2021 11:00,59,LGH,
Agnes,CH,2/16/2021 11:00,58,LGH,
Agnes,CH,2/17/2021 11:00,58,LGH,
Agnes,CH,2/18/2021 11:00,58,LGH,
Agnes,CH,2/19/2021 11:00,58,LGH,
Agnes,CH,2/20/2021 11:00,58,LGH,
Agnes,CH,2/21/2021 11:00,58,LGH,
Agnes,CH,2/22/2021 11:00,58,LGH,
Agnes,CH,2/23/2021 11:00,58,LGH,
Agnes,CH,2/24/2021 11:00,58,LGH,
Agnes,CH,2/25/2021 11:00,62,LGH,
Agnes,CH,2/26/2021 11:00,62,LGH,
Agnes,CH,2/27/2021 11:00,62,LGH,
Agnes,CH,2/28/2021 11:00,65,LGH,
Agnes,CH,3/1/2021 11:00,65,LGH,
Agnes,CH,3/2/2021 11:00,64,LGH,
Agnes,CH,3/3/2021 11:00,64,LGH,
Agnes,CH,3/4/2021 11:00,65,LGH,
Agnes,CH,3/5/2021 11:00,65,LGH,
Agnes,CH,3/6/2021 11:00,64,LGH,
Agnes,CH,3/7/2021 11:00,63,LGH,
Agnes,CH,3/8/2021 11:00,63,LGH,
Agnes,CH,3/9/2021 11:00,63,LGH,
Agnes,CH,3/10/2021 11:00,63,LGH,
Agnes,CH,3/11/2021 11:00,61,LGH,
Agnes,CH,3/12/2021 11:00,61,LGH,
Agnes,CH,3/13/2021 11:00,61,LGH,
Agnes,CH,3/14/2021 11:00,61,LGH,
Agnes,CH,3/15/2021 11:00,62,LGH,
Agnes,CH,3/16/2021 11:00,61,LGH,
Agnes,CH,3/17/2021 11:00,60,LGH,
Agnes,CH,3/18/2021 11:00,60,LGH,
Agnes,CH,3/19/2021 11:00,61,LGH,
Agnes,CH,3/20/2021 11:00,62,LGH,
Agnes,CH,3/21/2021 11:00,62,LGH,
Agnes,CH,3/22/2021 11:00,62,LGH,
Agnes,CH,3/23/2021 11:00,61,LGH,
Agnes,CH,3/24/2021 11:00,61,LGH,
Agnes,CH,3/25/2021 11:00,61,LGH,
Agnes,CH,3/26/2021 11:00,60,LGH,
Agnes,CH,3/27/2021 11:00,62,LGH,
Agnes,CH,3/28/2021 11:00,63,LGH,
Agnes,CH,3/29/2021 11:00,62,LGH,
Agnes,CH,3/30/2021 11:00,62,LGH,
Agnes,CH,3/31/2021 11:00,60,LGH,
Agnes,CH,4/1/2021 11:00,62,LGH,
Agnes,CH,4/2/2021 11:00,62,LGH,
Agnes,CH,4/3/2021 11:00,62,LGH,
Agnes,CH,4/4/2021 11:00,62,LGH,
Agnes,CH,4/5/2021 11:00,61,LGH,
Agnes,CH,4/6/2021 11:00,68,LGH,
Agnes,CH,4/7/2021 11:00,67,LGH,
Agnes,CH,4/8/2021 11:00,66,LGH,
Agnes,CH,4/9/2021 11:00,67,LGH,
Agnes,CH,4/10/2021 11:00,66,LGH,
Agnes,CH,4/11/2021 11:00,66,LGH,
Agnes,CH,4/12/2021 11:00,65,LGH,
Agnes,CH,4/13/2021 11:00,63,LGH,
Agnes,CH,4/14/2021 11:00,62,LGH,
Agnes,CH,4/15/2021 11:00,59,LGH,
Agnes,CH,4/16/2021 11:00,58,LGH,
Agnes,CH,4/17/2021 11:00,56,LGH,
Agnes,CH,4/18/2021 11:00,54,LGH,
Agnes,CH,4/19/2021 11:00,50,LGH,
Agnes,CH,4/20/2021 11:00,47,LGH,
Agnes,CH,4/21/2021 11:00,42,LGH,
Agnes,CH,4/22/2021 11:00,41,LGH,
Agnes,CH,4/23/2021 11:00,40,LGH,
Agnes,CH,4/24/2021 11:00,38,LGH,
Agnes,CH,4/25/2021 11:00,36,LGH,
Agnes,CH,4/26/2021 11:00,34,LGH,
Agnes,CH,4/27/2021 11:00,33,LGH,
Agnes,CH,4/28/2021 11:00,33,LGH,
Agnes,CH,4/29/2021 11:00,32,LGH,
Agnes,CH,4/30/2021 11:00,30,LGH,
Agnes,CH,10/1/2021 11:00,4,LGH,
Agnes,CH,10/2/2021 11:00,2,LGH,
Agnes,CH,10/3/2021 11:00,4,LGH,
Agnes,CH,10/4/2021 11:00,6,LGH,
Agnes,CH,10/5/2021 11:00,5,LGH,
Agnes,CH,10/6/2021 11:00,5,LGH,
Agnes,CH,10/7/2021 11:00,5,LGH,
Agnes,CH,10/8/2021 11:00,3,LGH,
Agnes,CH,10/9/2021 11:00,3,LGH,
Agnes,CH,10/10/2021 11:00,3,LGH,
Agnes,CH,10/11/2021 11:00,3,LGH,
Agnes,CH,10/12/2021 11:00,18,LGH,
Agnes,CH,10/13/2021 11:00,18,LGH,
Agnes,CH,10/14/2021 11:00,18,LGH,
Agnes,CH,10/15/2021 11:00,17,LGH,
Agnes,CH,10/16/2021 11:00,17,LGH,
Agnes,CH,10/17/2021 11:00,17,LGH,
Agnes,CH,10/18/2021 11:00,16,LGH,
Agnes,CH,10/19/2021 11:00,15,LGH,
Agnes,CH,10/20/2021 11:00,16,LGH,
Agnes,CH,10/21/2021 11:00,13,LGH,
Agnes,CH,10/22/2021 11:00,13,LGH,
Agnes,CH,10/23/2021 11:00,12,LGH,
Agnes,CH,10/24/2021 11:00,12,LGH,
Agnes,CH,10/25/2021 11:00,12,LGH,
Agnes,CH,10/26/2021 11:00,12,LGH,
Agnes,CH,10/27/2021 11:00,12,LGH,
Agnes,CH,10/28/2021 11:00,12,LGH,
Agnes,CH,10/29/2021 11:00,12,LGH,
Agnes,CH,10/30/2021 11:00,12,LGH,
Agnes,CH,10/31/2021 11:00,12,LGH,
Agnes,CH,11/1/2021 11:00,12,LGH,
Agnes,CH,11/2/2021 11:00,12,LGH,
Agnes,CH,11/3/2021 11:00,11,LGH,
Agnes,CH,11/4/2021 11:00,11,LGH,
Agnes,CH,11/5/2021 11:00,12,LGH,
Agnes,CH,11/6/2021 11:00,12,LGH,
Agnes,CH,11/7/2021 11:00,12,LGH,
Agnes,CH,11/8/2021 11:00,12,LGH,
Agnes,CH,11/9/2021 11:00,13,LGH,
Agnes,CH,11/10/2021 11:00,13,LGH,
Agnes,CH,11/11/2021 11:00,13,LGH,
Agnes,CH,11/12/2021 11:00,14,LGH,
Agnes,CH,11/13/2021 11:00,14,LGH,
Agnes,CH,11/14/2021 11:00,14,LGH,
Agnes,CH,11/15/2021 11:00,14,LGH,
Agnes,CH,11/16/2021 11:00,15,LGH,
Agnes,CH,11/17/2021 11:00,25,LGH,
Agnes,CH,11/18/2021 11:00,24,LGH,
Agnes,CH,11/19/2021 11:00,23,LGH,
Agnes,CH,11/20/2021 11:00,22,LGH,
Agnes,CH,11/21/2021 11:00,25,LGH,
Agnes,CH,11/22/2021 11:00,25,LGH,
Agnes,CH,11/23/2021 11:00,25,LGH,
Agnes,CH,11/24/2021 11:00,27,LGH,
Agnes,CH,11/25/2021 11:00,33,LGH,
Agnes,CH,11/26/2021 11:00,31,LGH,
Agnes,CH,11/27/2021 11:00,31,LGH,
Agnes,CH,11/28/2021 11:00,33,LGH,
Agnes,CH,11/29/2021 11:00,32,LGH,
Agnes,CH,11/30/2021 11:00,31,LGH,
Agnes,CH,12/1/2021 11:00,30,LGH,
Agnes,CH,12/2/2021 11:00,31,LGH,
Agnes,CH,12/3/2021 11:00,30,LGH,
Agnes,CH,12/4/2021 11:00,30,LGH,
Agnes,CH,12/5/2021 11:00,30,LGH,
Agnes,CH,12/6/2021 11:00,30,LGH,
Agnes,CH,12/7/2021 11:00,30,LGH,
Agnes,CH,12/8/2021 11:00,30,LGH,
Agnes,CH,12/9/2021 11:00,30,LGH,
Agnes,CH,12/10/2021 11:00,30,LGH,
Agnes,CH,12/11/2021 11:00,30,LGH,
Agnes,CH,12/12/2021 11:00,30,LGH,
Agnes,CH,12/13/2021 11:00,30,LGH,
Agnes,CH,12/14/2021 11:00,30,LGH,
Agnes,CH,12/15/2021 11:00,30,LGH,
Agnes,CH,12/16/2021 11:00,30,LGH,
Agnes,CH,12/17/2021 11:00,30,LGH,
Agnes,CH,12/18/2021 11:00,30,LGH,
Agnes,CH,12/19/2021 11:00,30,LGH,
Agnes,CH,12/20/2021 11:00,30,LGH,
Agnes,CH,12/21/2021 11:00,39,LGH,
Agnes,CH,12/22/2021 11:00,39,LGH,
Agnes,CH,12/23/2021 11:00,39,LGH,
Agnes,CH,12/24/2021 11:00,38,LGH,
Agnes,CH,12/25/2021 11:00,38,LGH,
Agnes,CH,12/26/2021 11:00,45,LGH,
Agnes,CH,12/27/2021 11:00,49,LGH,
Agnes,CH,12/28/2021 11:00,48,LGH,
Agnes,CH,12/29/2021 11:00,51,LGH,
Agnes,CH,12/30/2021 11:00,49,LGH,
Agnes,CH,12/31/2021 11:00,48,LGH,
Agnes,CH,1/1/2022 11:00,48,LGH,
Agnes,CH,1/2/2022 11:00,48,LGH,
Agnes,CH,1/3/2022 11:00,49,LGH,
Agnes,CH,1/4/2022 11:00,49,LGH,
Agnes,CH,1/5/2022 11:00,48,LGH,
Agnes,CH,1/6/2022 11:00,48,LGH,
Agnes,CH,1/7/2022 11:00,48,LGH,
Agnes,CH,1/8/2022 11:00,48,LGH,
Agnes,CH,1/9/2022 11:00,48,LGH,
Agnes,CH,1/10/2022 11:00,53,LGH,
Agnes,CH,1/11/2022 11:00,52,LGH,
Agnes,CH,1/12/2022 11:00,52,LGH,
Agnes,CH,1/13/2022 11:00,52,LGH,
Agnes,CH,1/14/2022 11:00,52,LGH,
Agnes,CH,1/15/2022 11:00,52,LGH,
Agnes,CH,1/16/2022 11:00,52,LGH,
Agnes,CH,1/17/2022 11:00,52,LGH,
Agnes,CH,1/18/2022 11:00,52,LGH,
Agnes,CH,1/19/2022 11:00,51,LGH,
Agnes,CH,1/20/2022 11:00,51,LGH,
Agnes,CH,1/21/2022 11:00,51,LGH,
Agnes,CH,1/22/2022 11:00,50,LGH,
Agnes,CH,1/23/2022 11:00,50,LGH,
Agnes,CH,1/24/2022 11:00,50,LGH,
Agnes,CH,1/25/2022 11:00,50,LGH,
Agnes,CH,1/26/2022 11:00,50,LGH,
Agnes,CH,1/27/2022 11:00,50,LGH,
Agnes,CH,1/28/2022 11:00,50,LGH,
Agnes,CH,1/29/2022 11:00,51,LGH,
Agnes,CH,1/30/2022 11:00,52,LGH,
Agnes,CH,1/31/2022 11:00,52,LGH,
Agnes,CH,2/1/2022 11:00,52,LGH,
Agnes,CH,2/2/2022 11:00,53,LGH,
Agnes,CH,2/3/2022 11:00,53,LGH,
Agnes,CH,2/4/2022 11:00,54,LGH,
Agnes,CH,2/5/2022 11:00,54,LGH,
Agnes,CH,2/6/2022 11:00,54,LGH,
Agnes,CH,2/7/2022 11:00,54,LGH,
Agnes,CH,2/8/2022 11:00,54,LGH,
Agnes,CH,2/9/2022 11:00,54,LGH,
Agnes,CH,2/10/2022 11:00,54,LGH,
Agnes,CH,2/11/2022 11:00,54,LGH,
Agnes,CH,2/12/2022 11:00,53,LGH,
Agnes,CH,2/13/2022 11:00,53,LGH,
Agnes,CH,2/14/2022 11:00,52,LGH,
Agnes,CH,2/15/2022 11:00,52,LGH,
Agnes,CH,2/16/2022 11:00,51,LGH,
Agnes,CH,2/17/2022 11:00,52,LGH,
Agnes,CH,2/18/2022 11:00,52,LGH,
Agnes,CH,2/19/2022 11:00,53,LGH,
Agnes,CH,2/20/2022 11:00,53,LGH,
Agnes,CH,2/21/2022 11:00,53,LGH,
Agnes,CH,2/22/2022 11:00,53,LGH,
Agnes,CH,2/23/2022 11:00,55,LGH,
Agnes,CH,2/24/2022 11:00,54,LGH,
Agnes,CH,2/25/2022 11:00,54,LGH,
Agnes,CH,2/26/2022 11:00,54,LGH,
Agnes,CH,2/27/2022 11:00,54,LGH,
Agnes,CH,2/28/2022 11:00,54,LGH,
Agnes,CH,3/1/2022 11:00,54,LGH,
Agnes,CH,3/2/2022 11:00,54,LGH,
Agnes,CH,3/3/2022 11:00,54,LGH,
Agnes,CH,3/4/2022 11:00,54,LGH,
Agnes,CH,3/5/2022 11:00,53,LGH,
Agnes,CH,3/6/2022 11:00,53,LGH,
Agnes,CH,3/7/2022 11:00,53,LGH,
Agnes,CH,3/8/2022 11:00,53,LGH,
Agnes,CH,3/9/2022 11:00,53,LGH,
Agnes,CH,3/10/2022 11:00,53,LGH,
Agnes,CH,3/11/2022 11:00,53,LGH,
Agnes,CH,3/12/2022 11:00,53,LGH,
Agnes,CH,3/13/2022 11:00,54,LGH,
Agnes,CH,3/14/2022 11:00,54,LGH,
Agnes,CH,3/15/2022 11:00,54,LGH,
Agnes,CH,3/16/2022 11:00,54,LGH,
Agnes,CH,3/17/2022 11:00,53,LGH,
Agnes,CH,3/18/2022 11:00,53,LGH,
Agnes,CH,3/19/2022 11:00,53,LGH,
Agnes,CH,3/20/2022 11:00,53,LGH,
Agnes,CH,3/21/2022 11:00,54,LGH,
Agnes,CH,3/22/2022 11:00,68,LGH,
Agnes,CH,3/23/2022 11:00,67,LGH,
Agnes,CH,3/24/2022 11:00,64,LGH,
Agnes,CH,3/25/2022 11:00,62,LGH,
Agnes,CH,3/26/2022 11:00,59,LGH,
Agnes,CH,3/27/2022 11:00,58,LGH,
Agnes,CH,3/28/2022 11:00,57,LGH,
Agnes,CH,3/29/2022 11:00,56,LGH,
Agnes,CH,3/30/2022 11:00,58,LGH,
Agnes,CH,3/31/2022 11:00,57,LGH,
Agnes,CH,4/1/2022 11:00,57,LGH,
Agnes,CH,4/2/2022 11:00,56,LGH,
Agnes,CH,4/3/2022 11:00,57,LGH,
Agnes,CH,4/4/2022 11:00,57,LGH,
Agnes,CH,4/5/2022 11:00,57,LGH,
Agnes,CH,4/6/2022 11:00,56,LGH,
Agnes,CH,4/7/2022 11:00,56,LGH,
Agnes,CH,4/8/2022 11:00,55,LGH,
Agnes,CH,4/9/2022 11:00,57,LGH,
Agnes,CH,4/10/2022 11:00,56,LGH,
Agnes,CH,4/11/2022 11:00,55,LGH,
Agnes,CH,4/12/2022 11:00,55,LGH,
Agnes,CH,4/13/2022 11:00,55,LGH,
Agnes,CH,4/14/2022 11:00,55,LGH,
Agnes,CH,4/15/2022 11:00,55,LGH,
Agnes,CH,4/16/2022 11:00,55,LGH,
Agnes,CH,4/17/2022 11:00,55,LGH,
Agnes,CH,4/18/2022 11:00,55,LGH,
Agnes,CH,4/19/2022 11:00,54,LGH,
Agnes,CH,4/20/2022 11:00,54,LGH,
Agnes,CH,4/21/2022 11:00,54,LGH,
Agnes,CH,4/22/2022 11:00,53,LGH,
Agnes,CH,4/23/2022 11:00,53,LGH,
Agnes,CH,4/24/2022 11:00,50,LGH,
Agnes,CH,4/25/2022 11:00,48,LGH,
Agnes,CH,4/26/2022 11:00,46,LGH,
Agnes,CH,4/27/2022 11:00,40,LGH,
Agnes,CH,4/28/2022 11:00,37,LGH,
Agnes,CH,4/29/2022 11:00,33,LGH,
Agnes,CH,4/30/2022 11:00,31,LGH,
Kloo,SU,10/5/2019 11:00,0,NKMH,
Kloo,SU,10/6/2019 11:00,10,NKMH,
Kloo,SU,10/7/2019 11:00,NA,NKMH,
Kloo,SU,10/8/2019 11:00,10,NKMH,
Kloo,SU,10/9/2019 11:00,10,NKMH,
